gene_name,logFC,logCPM,PValue,significant,symbol,entrez_name,location,gene_type,comparison
ENSMUSG00000056492,0.130450408540704,10.3971014225166,0.58812544697094,0,ADGRF5,adhesion G protein-coupled receptor F5,Plasma Membrane,G-protein coupled receptor,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000006519,-0.127231139343894,6.77794422178062,0.588143802076692,0,CYBA,cytochrome b-245 alpha chain,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000032186,0.0960844790420036,6.47337265582865,0.588691082256055,0,TMOD2,tropomodulin 2,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000022500,-0.140613302539266,6.56004930373593,0.58870209538925,0,LITAF,lipopolysaccharide induced TNF factor,Nucleus,transcription regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000030707,-0.1592147900091,7.09261052857083,0.588714656162598,0,CORO1A,coronin 1A,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000071533,-0.0632347087553064,6.59627865903807,0.588855622440444,0,PCNP,PEST proteolytic signal containing nuclear protein,Nucleus,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000047126,-0.0839546904203548,9.20681311488382,0.589036845618845,0,CLTC,clathrin heavy chain,Plasma Membrane,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000052270,-0.265152293563562,4.93669296079385,0.589110058036354,0,FPR2,formyl peptide receptor 2,Plasma Membrane,G-protein coupled receptor,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000030795,0.116685175766979,6.95721870141483,0.589148657425949,0,Fus,fused in sarcoma,Nucleus,transcription regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000027848,0.0873798691224032,6.68163215857534,0.589300401876184,0,OLFML3,olfactomedin like 3,Extracellular Space,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000025571,0.0714105451034801,6.63434981188294,0.589488035115559,0,TNRC6C,trinucleotide repeat containing adaptor 6C,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000025130,-0.100347465773395,9.13044383691826,0.589841117341366,0,P4HB,prolyl 4-hydroxylase subunit beta,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000031007,-0.109122077996199,6.18529527897382,0.590003983043085,0,ATP6AP2,ATPase H+ transporting accessory protein 2,Cytoplasm,transporter,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000035168,0.063068191112251,7.22125624098644,0.590044743287462,0,TANC1,tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1,Plasma Membrane,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000101249,-0.195221877849244,9.72771337291143,0.59011258032532,0,Gm29216, ,Other,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000035011,0.100012129244993,6.43583148979963,0.590139691206065,0,ZBTB7A,zinc finger and BTB domain containing 7A,Nucleus,transcription regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000040463,-0.106359647031703,6.15991474936968,0.590611238958746,0,MYBBP1A,MYB binding protein 1a,Nucleus,transcription regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000113100,0.214160054213531,7.2092085920552,0.590761541632438,0,CT009754.2, ,Other,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000025220,-0.0593182637420787,7.50237184326966,0.591392699458029,0,OGA,O-GlcNAcase,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000009575,-0.0589523386829251,7.70324268214762,0.591442559224716,0,CBX5,chromobox 5,Nucleus,transcription regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000056692,-0.0546748107322797,7.30907102277415,0.59154469157573,0,ILRUN,inflammation and lipid regulator with UBA-like and NBR1-like domains,Other,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000026615,-0.0600458585696153,7.14813585812186,0.591631594532682,0,EPRS1,glutamyl-prolyl-tRNA synthetase 1,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000028195,0.126586336654577,7.01108421092288,0.591939329862437,0,CCN1,cellular communication network factor 1,Extracellular Space,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000049606,-0.0629798726681355,6.88129311773561,0.591958084965835,0,ZNF644,zinc finger protein 644,Nucleus,transcription regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000079659,0.0760351199476571,6.6215891387698,0.592269771584845,0,TMEM243,transmembrane protein 243,Other,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000002881,-0.0666070564447789,6.58139313734412,0.592486984804697,0,NAB1,NGFI-A binding protein 1,Nucleus,transcription regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000079426,-0.109429465697762,6.30946002209857,0.592658981196319,0,ARPC4,actin related protein 2/3 complex subunit 4,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000079111,-0.0926812613646729,6.30564671562029,0.592709199051259,0,KDELR2,KDEL endoplasmic reticulum protein retention receptor 2,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000033916,-0.10207935204776,6.18684346492721,0.592792259522676,0,CHMP2A,charged multivesicular body protein 2A,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000068039,-0.0677817192896233,7.07834772393448,0.592965999543586,0,TCP1,t-complex 1,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000029998,-0.0872765186550069,6.43975335070338,0.592972633590223,0,PCYOX1,prenylcysteine oxidase 1,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000030691,0.168620286070516,6.91923021693945,0.593299171582427,0,FCHSD2,FCH and double SH3 domains 2,Plasma Membrane,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000054920,0.0780665031051292,7.58983393735566,0.593411358195781,0,KLHL5,kelch like family member 5,Extracellular Space,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000029070,0.0853442173616116,7.52016431221655,0.593476158647716,0,MXRA8,matrix remodeling associated 8,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000024486,0.174017460116525,5.93354003318997,0.593540054484081,0,HBEGF,heparin binding EGF like growth factor,Extracellular Space,growth factor,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000060147,-0.0880644377251821,6.72450966547124,0.594096985808201,0,SERPINB6,serpin family B member 6,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000025907,-0.0603870215664946,7.09992802696377,0.594293104203139,0,RB1CC1,RB1 inducible coiled-coil 1,Nucleus,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000022811,-0.0551669040346981,6.68481673259583,0.594830389611414,0,ZNF148,zinc finger protein 148,Nucleus,transcription regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000090394,0.073585718012002,6.84596165720962,0.595096591000804,0,KIAA0040,KIAA0040,Other,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000067158,0.0939199484315306,7.88628196102392,0.596223800459794,0,COL4A4,collagen type IV alpha 4 chain,Extracellular Space,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000047675,-0.108382467902936,8.27506070383561,0.596311906662219,0,RPS8,ribosomal protein S8,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000022799,0.100705158017497,8.60241457288723,0.596383825102423,0,ARHGAP31,Rho GTPase activating protein 31,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000028859,-0.248389732027238,6.50023037708626,0.596679312575555,0,CSF3R,colony stimulating factor 3 receptor,Plasma Membrane,transmembrane receptor,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000029322,0.181459783492088,5.43165430566465,0.597568302167744,0,PLAC8,placenta associated 8,Nucleus,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000022971,0.106341417505021,6.10147213599004,0.59801943825526,0,IFNAR2,interferon alpha and beta receptor subunit 2,Plasma Membrane,transmembrane receptor,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000119584,-0.474496822263836,12.3278420456966,0.598075373861617,0,NA,NA,NA,NA,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000052310,-0.0812618960210764,6.88203635713657,0.598867147390089,0,SLC39A1,solute carrier family 39 member 1,Plasma Membrane,transporter,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000084319,-0.0966447788495835,7.08493417005696,0.598963482210699,0,Tpt1-ps3,tumor protein, translationally-controlled, pseudogene 3,Other,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000019432,0.0704594937811633,6.79501398837869,0.599162607113736,0,DDX39B,DExD-box helicase 39B,Nucleus,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000075376,0.0663386981090437,7.01862024322888,0.599247361096828,0,RC3H2,ring finger and CCCH-type domains 2,Plasma Membrane,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000026436,0.0656776520686672,7.16683105198055,0.599665930659055,0,ELK4,ETS transcription factor ELK4,Nucleus,transcription regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000031555,-0.0680609369124273,7.4559266412264,0.599732643795384,0,ADAM9,ADAM metallopeptidase domain 9,Plasma Membrane,peptidase,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000042700,0.064367982151327,6.68224977195368,0.599840737579549,0,SIPA1L1,signal induced proliferation associated 1 like 1,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000023349,-0.230277513480879,4.73743508649295,0.599985063845752,0,CLEC6A,C-type lectin domain containing 6A,Plasma Membrane,transmembrane receptor,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000108533,0.369115325641554,5.93510991881603,0.60027793715734,0,Gm44792, ,Other,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000058301,0.0756165685575198,6.46648104149412,0.600670564968474,0,UPF1,UPF1 RNA helicase and ATPase,Nucleus,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000022836,0.0829478849750956,8.5529810094033,0.600993739986536,0,MYLK,myosin light chain kinase,Cytoplasm,kinase,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000032479,-0.0619050088761188,8.05028559540273,0.60112844185089,0,MAP4,microtubule associated protein 4,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000000600,0.177521646744181,7.20730166305257,0.601265822971752,0,KRIT1,KRIT1 ankyrin repeat containing,Plasma Membrane,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000022200,-0.0565561668042184,6.93104154225815,0.601861404894537,0,GOLPH3,golgi phosphoprotein 3,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000024758,-0.0551420302472274,6.89473906369079,0.603110039204465,0,RTN3,reticulon 3,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000030104,-0.0752974874502699,6.71913586754749,0.603171555881906,0,EDEM1,ER degradation enhancing alpha-mannosidase like protein 1,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000006818,-0.107370487680792,7.97074135487817,0.603219379128886,0,SOD2,superoxide dismutase 2,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000029823,0.0862123008872392,8.03138857130798,0.603266851377645,0,LUC7L2,LUC7 like 2, pre-mRNA splicing factor,Nucleus,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000079477,-0.0636562691441429,7.577428545411,0.60473879412664,0,RAB7A,RAB7A, member RAS oncogene family,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000034636,-0.0563877543417103,6.55132168552595,0.605007273895599,0,ZYG11B,zyg-11 family member B, cell cycle regulator,Other,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000022255,-0.0617635420273878,7.19159616834573,0.605163875286967,0,MTDH,metadherin,Cytoplasm,transcription regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000024639,0.0567807437100526,6.90818324713099,0.605830893779188,0,GNAQ,G protein subunit alpha q,Plasma Membrane,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000074748,-0.054189743939133,6.74549074110777,0.605863474314571,0,ATXN7L3B,ataxin 7 like 3B,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000028405,-0.0955197456462437,6.29148638245771,0.605948396244904,0,ACO1,aconitase 1,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000022982,-0.0794069759933099,7.82226053123647,0.606210942922954,0,SOD1,superoxide dismutase 1,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000112580,0.430594884170038,7.20610670394984,0.606846138027576,0,RP23-16N3.16, ,Other,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000013076,0.0577780014953976,7.6255342366545,0.607839869916655,0,AMOTL1,angiomotin like 1,Plasma Membrane,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000119716,0.204712154319937,6.39561514582446,0.607893714326558,0,NA,NA,NA,NA,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000070436,0.113293944226191,8.27959823204744,0.608082491857274,0,SERPINH1,serpin family H member 1,Extracellular Space,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000103422,0.40871067272903,5.41079691542799,0.608146913518166,0,Gm37536, ,Other,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000057722,0.0912590415598225,6.68097070564183,0.608221611576409,0,LEPR,leptin receptor,Plasma Membrane,transmembrane receptor,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000026837,0.113533355029177,6.44508868386211,0.608290608820796,0,COL5A1,collagen type V alpha 1 chain,Extracellular Space,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000009681,0.0595493534261057,6.84819574780304,0.60881868338727,0,BCR,BCR activator of RhoGEF and GTPase,Cytoplasm,kinase,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000007655,0.127452722016677,9.67567481531411,0.608975985403618,0,CAV1,caveolin 1,Plasma Membrane,transmembrane receptor,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000024621,-0.0827366875556614,7.38351105191088,0.608998310688277,0,CSF1R,colony stimulating factor 1 receptor,Plasma Membrane,kinase,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000039219,0.0747201270182975,6.71607853943611,0.609096093898333,0,ARID4B,AT-rich interaction domain 4B,Nucleus,transcription regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000037606,-0.0656924787107234,6.73680994108959,0.609283801554819,0,OSBPL5,oxysterol binding protein like 5,Cytoplasm,transporter,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000027162,-0.0602875078548952,6.7535417985558,0.610207098932528,0,LIN7C,lin-7 homolog C, crumbs cell polarity complex component,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000034573,-0.0957387828546697,7.46834608021993,0.610209345889001,0,PTPN13,protein tyrosine phosphatase non-receptor type 13,Cytoplasm,phosphatase,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000026103,0.0622927717307011,7.01706582402155,0.610268706994373,0,GLS,glutaminase,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000119670,-0.534770776329886,5.73526687574444,0.610484269504745,0,NA,NA,NA,NA,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000119476,-0.534770790368764,5.73526687574444,0.610491033664058,0,NA,NA,NA,NA,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000119302,-0.53477080528716,5.73526687574444,0.610498221767008,0,NA,NA,NA,NA,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000119206,-0.53477081986599,5.73526687574444,0.610505246437123,0,NA,NA,NA,NA,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000118864,-0.53477083331776,5.73526687574444,0.610511728198671,0,NA,NA,NA,NA,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000118815,-0.534770847457102,5.73526687574444,0.610518541428694,0,NA,NA,NA,NA,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000118751,-0.534770861540947,5.73526687574444,0.610525328080409,0,NA,NA,NA,NA,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000047045,-0.0667354855920967,7.20413782439962,0.610964547273413,0,TMEM164,transmembrane protein 164,Other,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000008763,-0.0536433058980533,6.7125780766825,0.611023117511524,0,MAN1A2,mannosidase alpha class 1A member 2,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000057561,-0.101849464748367,6.16534349084775,0.61106824700675,0,EIF1AX,eukaryotic translation initiation factor 1A X-linked,Cytoplasm,translation regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000057530,0.0945199636079144,8.66380025931938,0.611306638516852,0,ECE1,endothelin converting enzyme 1,Plasma Membrane,peptidase,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000001089,0.0536734872634576,7.11335698928149,0.612174328821032,0,LUZP1,leucine zipper protein 1,Nucleus,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000000631,0.0648238084215383,7.76775614528926,0.612344163966342,0,MYO18A,myosin XVIIIA,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
